	composer	piece	title	annotator	meter	tempo	measure	beat	chord	altchord	cadence	pedal	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	global_key	local_key
2101	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	86	1.2	viio7				vii	o	7				False	Ab	I
2102	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	86	2	I				I						False	Ab	I
2103	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	86	3	vi%65				vi	%	65				False	Ab	I
2104	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	87	1	V				V						False	Ab	I
2105	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	87	2	#ivo2				#iv	o	2				False	Ab	I
2106	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	87	3	V[V7/V			V	V		7		V		False	Ab	I
2107	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	88	1	#ivo2				#iv	o	2				False	Ab	I
2108	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	88	2	V[V7/V			V	V		7		V		False	Ab	I
2109	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	88	3	V\\		HC		V						True	Ab	I
2110	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	89	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2111	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	89	1.2	viio7				vii	o	7				False	Ab	I
2112	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	89	2	I				I						False	Ab	I
2113	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	89	3	I64				I		64				False	Ab	I
2114	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	90	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2115	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	90	1.2	viio7				vii	o	7				False	Ab	I
2116	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	90	2	I				I						False	Ab	I
2117	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	90	3	I64				I		64				False	Ab	I
2118	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	91	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2119	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	91	1.2	viio7				vii	o	7				False	Ab	I
2120	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	91	2	I				I						False	Ab	I
2121	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	91	3	I64				I		64				False	Ab	I
2122	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	92	1.1	V65(4)				V		65	4			False	Ab	I
2123	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	92	1.2	V65				V		65				False	Ab	I
2124	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	92	3	V7				V		7				False	Ab	I
2125	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	93	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2126	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	93	1.2	viio7				vii	o	7				False	Ab	I
2127	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	93	2	I				I						False	Ab	I
2128	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	93	3	I64				I		64				False	Ab	I
2129	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	94	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2130	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	94	1.2	viio7				vii	o	7				False	Ab	I
2131	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	94	2	I				I						False	Ab	I
2132	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	94	3	#ivo7				#iv	o	7				False	Ab	I
2133	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	95	1	V				V						False	Ab	I
2134	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	95	2	ii				ii						False	Ab	I
2135	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	95	3.1	V(6)				V			6			False	Ab	I
2136	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	95	3.2	V7				V		7				False	Ab	I
2137	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	96	1.1	I(64)				I			64			False	Ab	I
2138	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	96	1.2	I				I						False	Ab	I
2139	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	96	2	I\\		PAC		I						True	Ab	I
2140	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	96	3	@none				@none						False	Ab	I
2141	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	97	1	ii				ii						False	Ab	I
2142	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	98	1	V/V				V				V		False	Ab	I
2143	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	98	2	ii[V7/ii			ii	V		7		ii		False	Ab	I
2144	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	98	3	ii				ii						False	Ab	I
2145	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	99	1	ii				ii						False	Ab	I
2146	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	100	1	V/V				V				V		False	Ab	I
2147	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	100	2	ii[V7/ii			ii	V		7		ii		False	Ab	I
2148	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	100	3	ii				ii						False	Ab	I
2149	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	101	1	V/V				V				V		False	Ab	I
2150	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	101	2	ii[V7/ii			ii	V		7		ii		False	Ab	I
2151	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	101	3	ii				ii						False	Ab	I
2152	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	102	1	V/V				V				V		False	Ab	I
2153	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	102	2	ii[V7/ii			ii	V		7		ii		False	Ab	I
2154	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	102	3	ii\\		PAC		ii						True	Ab	I
2155	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	103	1	viio7				vii	o	7				False	Ab	I
2156	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	103	3	bVI6				bVI		6				False	Ab	I
2157	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	104	1	viio7				vii	o	7				False	Ab	I
2158	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	104	2	bVI6				bVI		6				False	Ab	I
2159	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	104	3	viio7				vii	o	7				False	Ab	I
2160	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	105	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2161	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	105	1.2	viio7				vii	o	7				False	Ab	I
2162	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	105	2	I				I						False	Ab	I
2163	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	105	3	I64				I		64				False	Ab	I
2164	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	106	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2165	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	106	1.2	viio7				vii	o	7				False	Ab	I
2166	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	106	2	I				I						False	Ab	I
2167	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	106	3	I64				I		64				False	Ab	I
2168	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	107	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2169	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	107	1.2	viio7				vii	o	7				False	Ab	I
2170	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	107	2	I				I						False	Ab	I
2171	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	107	3.1	I64(4)				I		64	4			False	Ab	I
2172	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	107	3.2	I64				I		64				False	Ab	I
2173	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	108	1.1	V65(4)				V		65	4			False	Ab	I
2174	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	108	1.2	V65				V		65				False	Ab	I
2175	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	108	3	V7				V		7				False	Ab	I
2176	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	109	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2177	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	109	1.2	viio7				vii	o	7				False	Ab	I
2178	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	109	2	I				I						False	Ab	I
2179	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	109	3	I64				I		64				False	Ab	I
2180	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	110	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2181	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	110	1.2	viio7				vii	o	7				False	Ab	I
2182	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	110	2	I				I						False	Ab	I
2183	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	110	3	vi%65				vi	%	65				False	Ab	I
2184	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	111	1	V				V						False	Ab	I
2185	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	111	2	#ivo2				#iv	o	2				False	Ab	I
2186	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	111	3	V[V7/V			V	V		7		V		False	Ab	I
2187	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	112	1	#ivo2				#iv	o	2				False	Ab	I
2188	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	112	2	V[V7/V			V	V		7		V		False	Ab	I
2189	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	112	3	V\\		HC		V						True	Ab	I
2190	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	113	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2191	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	113	1.2	viio7				vii	o	7				False	Ab	I
2192	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	113	2	I				I						False	Ab	I
2193	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	113	3	I64				I		64				False	Ab	I
2194	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	114	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2195	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	114	1.2	viio7				vii	o	7				False	Ab	I
2196	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	114	2	I				I						False	Ab	I
2197	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	114	3	I64				I		64				False	Ab	I
2198	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	115	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2199	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	115	1.2	viio7				vii	o	7				False	Ab	I
2200	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	115	2	I				I						False	Ab	I
2201	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	115	3	I64				I		64				False	Ab	I
2202	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	116	1.1	V65(4)				V		65	4			False	Ab	I
2203	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	116	1.2	V65				V		65				False	Ab	I
2204	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	116	3	V7				V		7				False	Ab	I
2205	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	117	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2206	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	117	1.2	viio7				vii	o	7				False	Ab	I
2207	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	117	2	I				I						False	Ab	I
2208	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	117	3	I64				I		64				False	Ab	I
2209	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	118	1.1	viio7(4)				vii	o	7	4			False	Ab	I
2210	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	118	1.2	viio7				vii	o	7				False	Ab	I
2211	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	118	2	I				I						False	Ab	I
2212	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	118	3	#ivo7				#iv	o	7				False	Ab	I
2213	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	119	1	V				V						False	Ab	I
2214	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	119	2	ii				ii						False	Ab	I
2215	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	119	3.1	V(6)				V			6			False	Ab	I
2216	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	119	3.2	V7				V		7				False	Ab	I
2217	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	120	1.1	I(64)				I			64			False	Ab	I
2218	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	120	1.2	I				I						False	Ab	I
2219	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	120	2	I\\		PAC		I						True	Ab	I
2220	Fr̩d̩ric Chopin	op.17_no.3	 Mazurka in A flat major, Op. 17 No. 3, BI 77 (1832-32)	Wendelin Bitzan	3/4	Legato assai	120	3	i				i						False	Ab	I
2221	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	1	1	.a.@none				@none						False	a	i
2222	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	1	2	ii%2				ii	%	2				False	a	i
2223	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	1	3	VI6				VI		6				False	a	i
2224	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	2	1	iv64				iv		64				False	a	i
2225	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	2	2	ii%2				ii	%	2				False	a	i
2226	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	2	3	VI6				VI		6				False	a	i
2227	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	3	1	iv64				iv		64				False	a	i
2228	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	3	2	ii%2				ii	%	2				False	a	i
2229	Fr̩d̩ric Chopin	op.17_no.4	 Mazurka in A minor, Op. 17 No. 4, BI 77 (1832-32)	Wendelin Bitzan	3/4	Lento ma non troppo	3	3	VI6				VI		6				False	a	i
