mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation
188	187	560	560	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1500			
188	187	561	561	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1501			
188	187	561	561	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1502			
188	187	1123/2	1123/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1503			
188	187	559	559	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1504			
188	187	559	559	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	1505			
188	187	560	560	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	1506			
188	187	1121/2	1121/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1507			
188	187	561	561	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1508			
188	187	1123/2	1123/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1509			
189	188	562	562	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1510	>		
189	188	564	564	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1511			
189	188	562	562	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1512			
189	188	1125/2	1125/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1513			
189	188	563	563	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1514			
189	188	564	564	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1515			
190	189	565	565	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1516	<		
190	189	1131/2	1131/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					p	
190	189	1131/2	1131/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1517			
190	189	566	566	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1518			
190	189	1133/2	1133/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1519			
190	189	567	567	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1520			
190	189	1135/2	1135/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1521			
190	189	565	565	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1522			
190	189	567	567	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1523			
191	190	568	568	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1524			
191	190	1137/2	1137/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1525			
191	190	569	569	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	1526			
191	190	1141/2	1141/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1527			
191	190	568	568	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1528			articStaccatoBelow
191	190	569	569	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1529			
191	190	570	570	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1530			
192	191	572	572	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1531			
192	191	573	573	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1532			
192	191	1147/2	1147/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1533			
192	191	572	572	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1534			
192	191	573	573	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1535			articAccentBelow
192	191	572	572	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1536			
192	191	573	573	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1537			articAccentAbove
192	191	571	571	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1538			
193	192	574	574	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1539			
193	192	575	575	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1540			
193	192	576	576	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1541			
193	192	1153/2	1153/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1542			
193	192	574	574	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1543			
193	192	575	575	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1544			
193	192	576	576	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1545			
193	192	574	574	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1546			
193	192	575	575	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1547			
193	192	576	576	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1548			
193	192	574	574	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1549			
194	193	577	577	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1550			
194	193	1155/2	1155/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1551			
194	193	578	578	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1552			
194	193	1157/2	1157/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1553			
194	193	579	579	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1554			
194	193	1159/2	1159/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1555			
194	193	577	577	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1556			articStaccatoBelow
194	193	578	578	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1557			
194	193	579	579	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1558			
195	194	580	580	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1559			
195	194	1161/2	1161/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1560			
195	194	581	581	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1561			
195	194	1163/2	1163/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1562			
195	194	582	582	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1563			
195	194	1165/2	1165/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1564			
195	194	580	580	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1565			articStaccatoBelow
195	194	581	581	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1566			
195	194	582	582	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1567			
196	195	583	583	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1568			
196	195	2335/4	2335/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1569			
196	195	584	584	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1570			
196	195	585	585	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1571			
196	195	584	584	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1572			
196	195	585	585	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1573			
196	195	583	583	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1574			articStaccatoBelow
196	195	584	584	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1575			
196	195	585	585	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1576			
197	196	586	586	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1577			
197	196	2347/4	2347/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1578			
197	196	587	587	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1579			
197	196	588	588	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1580			
197	196	586	586	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1581			
197	196	587	587	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1582			
197	196	588	588	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1583			
197	196	586	586	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1584			
197	196	587	587	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1585			
197	196	588	588	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1586			
197	196	586	586	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1587			
198	197	589	589	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1588	<		
198	197	1179/2	1179/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1589			
198	197	590	590	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1590			
198	197	1181/2	1181/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1591			
198	197	591	591	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1592			
198	197	1183/2	1183/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1593			
198	197	589	589	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1594			articStaccatoBelow
198	197	590	590	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1595			
198	197	591	591	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1596			
199	198	592	592	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1597			
199	198	1185/2	1185/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1598			
199	198	593	593	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	1599			
199	198	1189/2	1189/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1600			
199	198	592	592	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1601			articStaccatoBelow
199	198	593	593	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1602			
199	198	594	594	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1603			
200	199	595	595	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1604			
200	199	596	596	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1605			
200	199	597	597	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1606			
200	199	596	596	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1607			
200	199	597	597	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1608			
200	199	1195/2	1195/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1609			
200	199	595	595	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1610			articStaccatoBelow
200	199	596	596	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1611			
200	199	597	597	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1612			articAccentAbove
201	200	598	598	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1613			
201	200	599	599	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1614			
201	200	600	600	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1615			
201	200	1201/2	1201/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1616			
201	200	598	598	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1617			
201	200	599	599	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1618			
201	200	600	600	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1619			articAccentBelow
201	200	598	598	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1620			
201	200	599	599	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1621			
201	200	600	600	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1622			articAccentAbove
201	200	598	598	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1623			
202	201	601	601	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1624			
202	201	1203/2	1203/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1625			
202	201	602	602	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1626			
202	201	1205/2	1205/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1627			
202	201	603	603	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1628			
202	201	1207/2	1207/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1629			
202	201	601	601	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1630			articStaccatoBelow
202	201	602	602	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1631			
202	201	603	603	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1632			
203	202	604	604	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1633			
203	202	1209/2	1209/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1634			
203	202	605	605	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1635			
203	202	1211/2	1211/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1636			
203	202	606	606	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1637			
203	202	1213/2	1213/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1638			
203	202	604	604	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1639			
203	202	605	605	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1640			
203	202	606	606	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1641			
204	203	607	607	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1642			articStaccatoBelow
204	203	2431/4	2431/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1643			
204	203	608	608	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1644			
204	203	609	609	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1645			
204	203	608	608	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1646			
204	203	609	609	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1647			
204	203	607	607	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1648			articStaccatoBelow
204	203	608	608	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1649			
204	203	609	609	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1650			
205	204	610	610	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1651			
205	204	2443/4	2443/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1652			
205	204	611	611	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1653			
205	204	612	612	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1654			
205	204	610	610	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1655			
205	204	611	611	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1656			
205	204	612	612	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1657			
205	204	610	610	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1658			
205	204	611	611	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1659			
205	204	612	612	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1660			
205	204	610	610	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1661			
206	205	614	614	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1662			
206	205	1229/2	1229/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1663			
206	205	615	615	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1664			
206	205	1231/2	1231/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1665			
206	205	613	613	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1666			
206	205	613	613	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	1667			
206	205	613	613	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1668			articStaccatoBelow
206	205	614	614	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1669			
206	205	1229/2	1229/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1670			
206	205	615	615	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1671			
206	205	1231/2	1231/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1672			
207	206	616	616	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1673			
207	206	2467/4	2467/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1674			
207	206	617	617	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1675			
207	206	618	618	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1676			
207	206	616	616	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1677			
207	206	617	617	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	1678			
207	206	616	616	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1679			
207	206	2467/4	2467/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1680			
207	206	617	617	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1681			
207	206	618	618	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1682			
207	206	616	616	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1683			
208	207	619	619	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1684			
208	207	2479/4	2479/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1685			
208	207	620	620	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1686			
208	207	621	621	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1687			
208	207	619	619	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1688			
208	207	620	620	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1689			
208	207	1241/2	1241/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1690			
208	207	621	621	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1691			
208	207	1243/2	1243/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1692			
208	207	619	619	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1693			
209	208	622	622	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1694			
209	208	2491/4	2491/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1695			
209	208	622	622	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1696			
209	208	1245/2	1245/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1697			
209	208	623	623	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1698			
209	208	624	624	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1699			
209	208	622	622	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1700			
209	208	624	624	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1701			
210	209	625	625	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1702			
210	209	626	626	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1703			articAccentAbove
210	209	627	627	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1704			articAccentAbove
210	209	625	625	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1705			
210	209	1251/2	1251/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1706			
210	209	626	626	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1707			
210	209	1253/2	1253/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1708			
210	209	627	627	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1709			
210	209	1255/2	1255/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1710			
210	209	625	625	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1711			
210	209	626	626	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1712			
210	209	1253/2	1253/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1713			
210	209	627	627	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1714			
210	209	1255/2	1255/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1715			
210	209	625	625	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1716			
211	210	628	628	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1717			
211	210	2515/4	2515/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1718			
211	210	629	629	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1719			
211	210	630	630	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1720			
211	210	628	628	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1721			
211	210	628	628	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1722			
211	210	2515/4	2515/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1723			
211	210	629	629	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1724			
211	210	630	630	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1725			
211	210	628	628	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1726			
212	211	631	631	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1727			
212	211	1263/2	1263/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1728			
212	211	632	632	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1729	<		
212	211	633	633	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1730			
212	211	631	631	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1731			
212	211	632	632	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1732			
212	211	1265/2	1265/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1733			
212	211	633	633	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1734			
212	211	1267/2	1267/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1735			
212	211	631	631	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1736			
213	212	634	634	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1737			
213	212	2539/4	2539/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1738			
213	212	636	636	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1739			
213	212	634	634	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1740			
213	212	1269/2	1269/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1741			
213	212	635	635	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1742			
213	212	634	634	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1743			
213	212	636	636	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1744			
214	213	637	637	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1745			
214	213	637	637	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1746			
214	213	637	637	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	1747			
214	213	1277/2	1277/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1748			
214	213	639	639	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1749			
214	213	1279/2	1279/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1750			
215	214	640	640	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1751			
215	214	642	642	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1752			
215	214	640	640	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1753			
215	214	642	642	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1754			
215	214	640	640	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1755			
215	214	2563/4	2563/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1756			
215	214	641	641	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1757			
215	214	642	642	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1758			
216	215	643	643	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1759			
216	215	643	643	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1760			
216	215	643	643	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	1761			
216	215	1289/2	1289/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1762			
216	215	645	645	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1763			
216	215	1291/2	1291/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1764			
217	216	646	646	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1765			
217	216	648	648	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1766			
217	216	646	646	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1767			
217	216	648	648	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1768			
217	216	646	646	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1769			
217	216	2587/4	2587/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1770			
217	216	647	647	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1771			
217	216	648	648	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1772			
218	217	649	649	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1773			
218	217	2599/4	2599/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1774			
218	217	650	650	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1775			
218	217	651	651	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1776			articAccentBelow
218	217	649	649	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1777			
218	217	651	651	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1778			articAccentAbove
218	217	651	651	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1779			
219	218	652	652	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1780			
219	218	2611/4	2611/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1781			
219	218	653	653	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1782			
219	218	654	654	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1783			articAccentBelow
219	218	652	652	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1784			
219	218	654	654	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1785			articAccentAbove
219	218	652	652	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	1786			
219	218	654	654	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1787			
220	219	655	655	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1788			
220	219	656	656	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1789			articStaccatoBelow
220	219	655	655	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1790			
220	219	656	656	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1791			articStaccatoAbove
220	219	655	655	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	1792			articStaccatoBelow
220	219	656	656	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1793			articStaccatoBelow
